"STATION","NAME","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2020-03",,,,"13","8","0","0",,,,,,,"0","0.4","0.94",,,,"3.46","0.4",,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2020-04",,,,"14","9","0","0",,,,,,,"0","0.0","2.37",,,,"5.39","0.0",,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2020-05",,,,"14","7","0","0",,,,,,,"0","0.0","0.87",,,,"2.73","0.0",,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2020-06",,,,"9","4","0","0",,,,,,,"0","0.0","1.04",,,,"2.52","0.0",,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2020-07",,,,"11","6","0","0",,,,,,,"0","0.0","3.82",,,,"6.45","0.0",,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2020-08",,,,"12","9","0","0",,,,,,,"0","0.0","1.20",,,,"4.97","0.0",,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2020-09",,,,"8","5","0","0",,,,,,,"0","0.0","1.12",,,,"3.54","0.0",,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2020-10",,,,"13","9","0","0",,,,,,,"0","0.0","2.00",,,,"7.67","0.0",,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2020-11",,,,"9","8","0","0",,,,,,,"0","0.0","2.65",,,,"5.78","0.0",,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2020-12",,,,"10","8","7","2",,,,,,,"6","5.0","1.35",,,,"4.82","8.0",,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2021-01",,,,"10","6","2","1",,,,,,,"2","2.3","0.79",,,,"2.94","4.4",,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2021-02",,,,"13","10","28","7",,,,,,,"17","15.8","1.55",,,,"5.10","36.7",,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2021-03",,,,"8","6","0","0",,,,,,,"0","0.1","1.03",,,,"3.18","0.1",,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2021-04",,,,"13","6","0","0",,,,,,,"0","0.0","0.81",,,,"2.77","0.0",,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2021-05",,,,"12","11","0","0",,,,,,,"0","0.0","1.65",,,,"6.17","0.0",,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2021-06",,,,"11","8","0","0",,,,,,,"0","0.0","0.74",,,,"3.19","0.0",,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2021-07",,,,"16","13","0","0",,,,,,,"0","0.0","2.15",,,,"9.75","0.0",,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2021-08",,,,"14","11","0","0",,,,,,,"0","0.0","3.61",,,,"8.07","0.0",,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2021-09",,,,"11","8","0","0",,,,,,,"0","0.0","7.30",,,,"10.47","0.0",,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2021-10",,,,"10","9","0","0",,,,,,,"0","0.0","4.25",,,,"7.65","0.0",,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2021-11",,,,"7","4","0","0",,,,,,,"0","0.2","0.88",,,,"1.62","0.2",,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","2021-12",,,,"13","7","1","1",,,,,,,"1","1.2","0.22",,,,"1.51","1.5",,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2020-04",,,,"18","10",,,,,,,,,,,"1.72",,,,"4.57",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2020-05",,,,"12","9",,,,,,,,,,,"0.85",,,,"3.19",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2020-06",,,,"9","6",,,,,,,,,,,"0.77",,,,"2.40",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2020-07",,,,"11","9",,,,,,,,,,,"2.90",,,,"5.44",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2020-09",,,,"8","6",,,,,,,,,,,"2.82",,,,"4.42",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2020-10",,,,"13","5",,,,,,,,,,,"0.74",,,,"1.90",,,,,,,,
"US1NJMS0078","BOONTON 0.7 WSW, NJ US","2021-07",,,,"16","11",,,,,,,,,,,"2.87",,,,"7.28",,,,,,,,
"USC00283704","HARRISON, NJ US","2020-01",,"0","0","10","6","2","1","0","17","1","0","0","18","1","1.5","0.98","69","2640","848","2.22","2.3","37.6","44.9","30.4",,,,
"USC00283704","HARRISON, NJ US","2020-02",,"0","0","14","9","0","0","0","13","1","0","0","12","0","0.0","2.83","62","3395","756","5.97","0.0","38.9","45.9","32.0",,,,
"USC00283704","HARRISON, NJ US","2020-03",,"0","0","13","9","0","0","0","5","0","3","0","25","0","0.0","1.21","78","3978","583","4.53","0.0","46.2","54.4","37.9",,,,
"USC00283704","HARRISON, NJ US","2020-04",,"0","0","15","11","0","0","0","0","0","1","0","34","0","0.0","1.58","70","4460","481","4.44","0.0","49.0","57.2","40.7",,,,
"USC00283704","HARRISON, NJ US","2020-05",,"49","49","11","7","0","0","0","0","0","16","0","33","0","0.0","0.56","87","4652","192","2.39","0.0","60.4","70.3","50.5",,,,
"USC00283704","HARRISON, NJ US","2020-06",,"329","280","8","5","0","0","0","0","0","30","5","49","0","0.0","0.67","96","4659","7","2.29","0.0","74.1","83.9","64.3",,,,
"USC00283704","HARRISON, NJ US","2020-07",,"841","512","14","10","0","0","0","0","0","31","19","67","0","0.0","2.81","98","0","0","10.28","0.0","81.5","90.3","72.7",,,,
"USC00283704","HARRISON, NJ US","2020-08",,"1251","410","14","10","0","0","0","0","0","31","14","60","0","0.0","1.18","97","0","0","4.26","0.0","78.2","87.2","69.3",,,,
"USC00283704","HARRISON, NJ US","2020-09",,"1413","161","8","5","0","0","0","0","0","26","1","43","0","0.0","2.36","91","47","47","4.74","0.0","68.8","77.7","59.9",,,,
"USC00283704","HARRISON, NJ US","2020-10",,"1415","2","12","6","0","0","0","1","0","11","0","30","0","0.0","2.33","80","282","235","5.79","0.0","57.5","66.1","48.9",,,,
"USC00283704","HARRISON, NJ US","2020-11",,"1415","0","8","6","0","0","0","4","0","7","0","28","0","0.0","1.21","79","730","448","3.02","0.0","50.1","59.4","40.8",,,,
"USC00283704","HARRISON, NJ US","2020-12",,"1415","0","10","8","7","1","0","19","4","0","0","18","9","9.7","1.47","63","1570","840","5.78","10.5","37.9","44.7","31.2",,,,
"USC00283704","HARRISON, NJ US","2021-01",,"0","0","7","4","0","0","0","23","5","0","0","14","0","0.5","1.54","52","2550","980","3.00","1.1","33.4","39.9","26.8",,,,
"USC00283704","HARRISON, NJ US","2021-02",,"0","0","11","8","26","8","0","25","10","0","0","15","16","9.0","1.07","55","3485","935","4.79","29.9","31.6","37.3","26.0",,,,
"USC00283704","HARRISON, NJ US","2021-03",,"0","0","6","4","0","0","0","13","1","3","0","20","0","0.0","1.58","82","4162","677","3.43","0.0","43.2","53.0","33.3",,,,
"USC00283704","HARRISON, NJ US","2021-04",,"11","10","8","5","0","0","0","2","0","8","0","27","0","0.0","0.67","88","4527","365","2.82","0.0","53.2","63.2","43.1",,,,
"USC00283704","HARRISON, NJ US","2021-05",,"94","83","10","7","0","0","0","0","0","17","4","42","0","0.0","1.91","93","4679","152","5.32","0.0","62.8","73.6","51.9",,,,
"USC00283704","HARRISON, NJ US","2021-06",,"391","297","8","7","0","0","0","0","0","29","10","50","0","0.0","2.06","101","4687","7","4.07","0.0","74.6","84.4","64.9",,,,
"USC00283704","HARRISON, NJ US","2021-07",,"803","412","14","11","0","0","0","0","0","30","12","58","0","0.0","2.58","100","2","2","9.63","0.0","78.2","87.6","68.8",,,,
"USC00283704","HARRISON, NJ US","2021-08",,"1218","415","11","8","0","0","0","0","0","31","11","61","0","0.0","4.26","99","2","0","10.25","0.0","78.4","86.6","70.2",,,,
"USC00283704","HARRISON, NJ US","2021-09",,"1396","178","9","6","0","0","0","0","0","30","1","52","0","0.0","8.59","90","9","7","11.58","0.0","70.7","79.6","61.8",,,,
"USC00283704","HARRISON, NJ US","2021-10",,"1428","32","11","8","0","0","0","0","0","16","0","44","0","0.0","2.68","84","146","136","6.55","0.0","61.6","70.3","52.9",,,,
"USC00283704","HARRISON, NJ US","2021-11",,"1428","0","8","2","0","0","0","7","0","2","0","27","0","0.0","0.74","72","741","595","1.38","0.0","45.2","54.3","36.0",,,,
"USC00283704","HARRISON, NJ US","2021-12",,"1428","0","14","7","0","0","0","9","0","0","0","23","0","0.5","0.33","67","1461","720","1.54","0.5","41.8","48.1","35.4",,,,
"US1NJPS0014","HAWTHORNE 1.0 SSE, NJ US","2020-01",,,,"10","5",,"1",,,,,,,,"2.5","1.32",,,,"2.48","2.8",,,,,,,
"US1NJPS0014","HAWTHORNE 1.0 SSE, NJ US","2020-02",,,,"13","7",,"0",,,,,,,,"0.0","0.55",,,,"2.58","0.0",,,,,,,
"US1NJPS0014","HAWTHORNE 1.0 SSE, NJ US","2020-03",,,,"13","7",,,,,,,,,,,"0.95",,,,"3.33",,,,,,,,
"US1NJPS0014","HAWTHORNE 1.0 SSE, NJ US","2020-04",,,,"13","11",,,,,,,,,,,"1.65",,,,"4.56",,,,,,,,
"US1NJPS0014","HAWTHORNE 1.0 SSE, NJ US","2020-05",,,,"12","5",,,,,,,,,,,"1.19",,,,"3.26",,,,,,,,
"US1NJPS0014","HAWTHORNE 1.0 SSE, NJ US","2020-06",,,,"7","7",,,,,,,,,,,"0.38",,,,"1.79",,,,,,,,
"US1NJPS0014","HAWTHORNE 1.0 SSE, NJ US","2020-07",,,,"13","8",,,,,,,,,,,"2.75",,,,"4.30",,,,,,,,
"US1NJPS0014","HAWTHORNE 1.0 SSE, NJ US","2020-08",,,,"17","13",,,,,,,,,,,"1.92",,,,"5.92",,,,,,,,
"US1NJPS0014","HAWTHORNE 1.0 SSE, NJ US","2020-09",,,,"6","3",,,,,,,,,,,"2.16",,,,"3.17",,,,,,,,
"US1NJPS0014","HAWTHORNE 1.0 SSE, NJ US","2020-10",,,,"11","7",,,,,,,,,,,"2.08",,,,"4.85",,,,,,,,
"US1NJPS0014","HAWTHORNE 1.0 SSE, NJ US","2020-11",,,,"6","6",,,,,,,,,,,"0.98",,,,"2.96",,,,,,,,
"US1NJPS0014","HAWTHORNE 1.0 SSE, NJ US","2020-12",,,,"11","8",,,,,,,,,,,"2.45",,,,"6.69",,,,,,,,
"US1NJPS0014","HAWTHORNE 1.0 SSE, NJ US","2021-01",,,,"5","5",,"1",,,,,,,,"2.0","1.48",,,,"2.65","2.8",,,,,,,
"US1NJPS0014","HAWTHORNE 1.0 SSE, NJ US","2021-02",,,,"14","8","28","6",,,,,,,"22","19.1","1.90",,,,"5.31","39.8",,,,,,,
"US1NJPS0014","HAWTHORNE 1.0 SSE, NJ US","2021-03",,,,"6","4","5","0",,,,,,,"5","0.0","0.94",,,,"2.78","0.0",,,,,,,
"US1NJPS0014","HAWTHORNE 1.0 SSE, NJ US","2021-04",,,,"15","6",,,,,,,,,,,"0.74",,,,"3.53",,,,,,,,
"US1NJPS0014","HAWTHORNE 1.0 SSE, NJ US","2021-05",,,,"10","7",,,,,,,,,,,"1.73",,,,"4.41",,,,,,,,
"US1NJPS0014","HAWTHORNE 1.0 SSE, NJ US","2021-06",,,,"13","8",,,,,,,,,,,"0.86",,,,"3.15",,,,,,,,
"US1NJPS0014","HAWTHORNE 1.0 SSE, NJ US","2021-07",,,,"16","13",,,,,,,,,,,"2.03",,,,"8.13",,,,,,,,
"US1NJPS0014","HAWTHORNE 1.0 SSE, NJ US","2021-08",,,,"14","8",,,,,,,,,,,"3.83",,,,"7.09",,,,,,,,
"US1NJPS0014","HAWTHORNE 1.0 SSE, NJ US","2021-09",,,,"12","4",,,,,,,,,,,"6.28",,,,"9.20",,,,,,,,
"US1NJPS0014","HAWTHORNE 1.0 SSE, NJ US","2021-10",,,,"10","9",,,,,,,,,,,"3.28",,,,"6.97",,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-01",,,,"11","3",,,,,,,,,,,"1.16",,,,"2.09",,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-02",,,,"14","10",,,,,,,,,,,"0.60",,,,"3.04",,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-03",,,,"16","9",,,,,,,,,,,"1.44",,,,"4.66",,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-04",,,,"16","10",,,,,,,,,,,"1.37",,,,"3.86",,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-05",,,,"13","6",,,,,,,,,,,"0.59",,,,"2.27",,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-06",,,,"9","7",,,,,,,,,,,"0.53",,,,"1.98",,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-07",,,,"14","11",,,,,,,,,,,"2.48",,,,"8.00",,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-08",,,,"19","9",,,,,,,,,,,"0.96",,,,"4.95",,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-09",,,,"8","3",,,,,,,,,,,"2.04",,,,"5.69",,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-10",,,,"16","9",,,,,,,,,,,"2.20",,,,"6.30",,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-11",,,,"9","9",,,,,,,,,,,"0.80",,,,"3.09",,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-12",,,,"11","7",,,,,,,,,,,"1.20",,,,"5.34",,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2021-01",,,,"7","5",,"0",,,,,,,,"0.2","1.32",,,,"3.22","0.2",,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2021-02",,,,"14","10",,,,,,,,,,,"1.26",,,,"5.87",,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2021-03",,,,"7","4",,,,,,,,,,,"1.05",,,,"3.00",,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2021-04",,,,"11","7",,,,,,,,,,,"1.06",,,,"2.81",,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2021-05",,,,"10","8",,,,,,,,,,,"1.49",,,,"5.30",,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2021-06",,,,"10","5",,,,,,,,,,,"1.08",,,,"3.15",,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2021-07",,,,"16","10",,,,,,,,,,,"1.95",,,,"8.97",,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2021-08",,,,"12","10",,,,,,,,,,,"2.05",,,,"7.31",,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2021-09",,,,"9","5",,,,,,,,,,,"7.58",,,,"10.40",,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2021-10",,,,"14","7",,,,,,,,,,,"2.79",,,,"7.01",,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2021-11",,,,"10","2",,,,,,,,,,,"0.65",,,,"1.28",,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2021-12",,,,"16","9",,,,,,,,,,,"0.50",,,,"1.85",,,,,,,,
"US1NYNS0060","FRANKLIN SQUARE 0.8 N, NY US","2020-02",,,,"13","6",,,,,,,,,,,"0.85",,,,"3.70",,,,,,,,
"US1NYNS0060","FRANKLIN SQUARE 0.8 N, NY US","2020-03",,,,"10","5",,,,,,,,,,,"1.00",,,,"3.67",,,,,,,,
"US1NYNS0060","FRANKLIN SQUARE 0.8 N, NY US","2020-09",,,,,,,,,,,,,,,,,,,,"2.26",,,,,,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-01",,,,"10","3",,,,,,,,,,,"1.14",,,,"1.90",,,,,,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-02",,,,"15","9",,,,,,,,,,,"0.64",,,,"2.99",,,,,,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-03",,,,"17","9",,,,,,,,,,,"1.35",,,,"4.67",,,,,,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-04",,,,"15","9",,,,,,,,,,,"1.29",,,,"4.05",,,,,,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-05",,,,"12","8",,,,,,,,,,,"0.57",,,,"2.13",,,,,,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-06",,,,"8","6",,,,,,,,,,,"0.44",,,,"1.77",,,,,,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-07",,,,"14","10",,,,,,,,,,,"2.12",,,,"7.98",,,,,,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-08",,,,"18","12",,,,,,,,,,,"0.88",,,,"3.66",,,,,,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-09",,,,"8","4",,,,,,,,,,,"1.54",,,,"3.97",,,,,,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-10",,,,"14","8",,,,,,,,,,,"2.22",,,,"5.98",,,,,,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-11",,,,"9","6",,,,,,,,,,,"0.75",,,,"2.97",,,,,,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-12",,,,"10","8",,,,,,,,,,,"1.24",,,,"5.46",,,,,,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2021-01",,,,"7","5",,"0",,,,,,,,"0.4","1.23",,,,"2.93","0.4",,,,,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2021-02",,,,"13","9",,,,,,,,,,,"1.67",,,,"5.89",,,,,,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2021-03",,,,"6","4",,,,,,,,,,,"1.00",,,,"2.84",,,,,,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2021-04",,,,"10","6",,,,,,,,,,,"1.15",,,,"2.85",,,,,,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2021-05",,,,"10","8",,,,,,,,,,,"1.42",,,,"5.54",,,,,,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2021-06",,,,"9","5",,,,,,,,,,,"1.60",,,,"4.11",,,,,,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2021-07",,,,"15","9",,,,,,,,,,,"2.00",,,,"8.45",,,,,,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2021-08",,,,"12","9",,,,,,,,,,,"2.21",,,,"6.96",,,,,,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2021-09",,,,"9","6",,,,,,,,,,,"7.39",,,,"10.28",,,,,,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2021-10",,,,"11","6",,,,,,,,,,,"2.95",,,,"6.77",,,,,,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2021-11",,,,"11","2",,,,,,,,,,,"0.58",,,,"1.21",,,,,,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2021-12",,,,"17","9",,,,,,,,,,,"0.44",,,,"1.87",,,,,,,,
"US1NYNY0078","STUYVESANT SQUARE PARK NEW YORK 4.9 NNW, NY US","2020-01",,,,"11","3",,,,,,,,,,,"0.98",,,,"1.96",,,,,,,,
"US1NYNY0078","STUYVESANT SQUARE PARK NEW YORK 4.9 NNW, NY US","2020-02",,,,"13","7",,,,,,,,,,,"0.60",,,,"2.92",,,,,,,,
"US1NYNY0078","STUYVESANT SQUARE PARK NEW YORK 4.9 NNW, NY US","2020-03",,,,"14","8",,,,,,,,,,,"1.46",,,,"4.26",,,,,,,,
"US1NYNY0078","STUYVESANT SQUARE PARK NEW YORK 4.9 NNW, NY US","2020-04",,,,"15","12",,,,,,,,,,,"1.01",,,,"4.33",,,,,,,,
"US1NJPS0012","LITTLE FALLS TWP 0.5 WNW, NJ US","2020-01",,,,"11","4","2","1",,,,,,,"1","2.1","1.78",,,,"3.09","3.0",,,,,,,
"US1NJPS0012","LITTLE FALLS TWP 0.5 WNW, NJ US","2020-02",,,,"15","10","0","0",,,,,,,"0","0.0","0.56",,,,"2.74","0.0",,,,,,,
"US1NJPS0012","LITTLE FALLS TWP 0.5 WNW, NJ US","2020-03",,,,"17","8","0","0",,,,,,,"0","0.0","0.90",,,,"3.63","0.0",,,,,,,
"US1NJPS0012","LITTLE FALLS TWP 0.5 WNW, NJ US","2020-04",,,,"14","11","0","0",,,,,,,"0","0.0","1.69",,,,"4.62","0.0",,,,,,,
"US1NJPS0012","LITTLE FALLS TWP 0.5 WNW, NJ US","2020-05",,,,"11","5",,"0",,,,,,,,"0.0","0.69",,,,"2.57","0.0",,,,,,,
"US1NJPS0012","LITTLE FALLS TWP 0.5 WNW, NJ US","2020-06",,,,"9","6",,"0",,,,,,,,"0.0","0.67",,,,"2.31","0.0",,,,,,,
"US1NJPS0012","LITTLE FALLS TWP 0.5 WNW, NJ US","2020-07",,,,"13","6",,"0",,,,,,,,"0.0","3.54",,,,"6.78","0.0",,,,,,,
"US1NJPS0012","LITTLE FALLS TWP 0.5 WNW, NJ US","2020-08",,,,"16","10",,"0",,,,,,,,"0.0","1.22",,,,"4.76","0.0",,,,,,,
"US1NJPS0012","LITTLE FALLS TWP 0.5 WNW, NJ US","2020-09",,,,"8","5",,"0",,,,,,,,"0.0","2.04",,,,"3.30","0.0",,,,,,,
"US1NJPS0012","LITTLE FALLS TWP 0.5 WNW, NJ US","2020-10",,,,"13","8",,"0",,,,,,,,"0.0","2.14",,,,"5.53","0.0",,,,,,,
"US1NJPS0012","LITTLE FALLS TWP 0.5 WNW, NJ US","2020-11",,,,"9","7","0","0",,,,,,,"0","0.0","0.93",,,,"2.87","0.0",,,,,,,
"US1NJPS0012","LITTLE FALLS TWP 0.5 WNW, NJ US","2020-12",,,,"10","8","8","1",,,,,,,"6","5.8","2.52",,,,"7.04","6.5",,,,,,,
"US1NJPS0012","LITTLE FALLS TWP 0.5 WNW, NJ US","2021-01",,,,"7","5","0","0",,,,,,,"1","0.9","1.56",,,,"2.88","1.8",,,,,,,
"US1NJPS0012","LITTLE FALLS TWP 0.5 WNW, NJ US","2021-02",,,,"16","10","28","7",,,,,,,"17","12.3","1.59",,,,"5.30","36.5",,,,,,,
"US1NJPS0012","LITTLE FALLS TWP 0.5 WNW, NJ US","2021-03",,,,"7","4","3","0",,,,,,,"3","0.0","0.98",,,,"3.10","0.0",,,,,,,
"US1NJPS0012","LITTLE FALLS TWP 0.5 WNW, NJ US","2021-04",,,,"13","7","0","0",,,,,,,"0","0.0","0.97",,,,"3.09","0.0",,,,,,,
"US1NJPS0012","LITTLE FALLS TWP 0.5 WNW, NJ US","2021-05",,,,"9","8",,"0",,,,,,,,"0.0","1.69",,,,"5.60","0.0",,,,,,,
"US1NJPS0012","LITTLE FALLS TWP 0.5 WNW, NJ US","2021-06",,,,"11","6",,"0",,,,,,,,"0.0","0.53",,,,"1.78","0.0",,,,,,,
"US1NJPS0012","LITTLE FALLS TWP 0.5 WNW, NJ US","2021-07",,,,"17","14",,"0",,,,,,,,"0.0","2.67",,,,"9.25","0.0",,,,,,,
"US1NJPS0012","LITTLE FALLS TWP 0.5 WNW, NJ US","2021-08",,,,"14","9",,"0",,,,,,,,"0.0","3.84",,,,"8.97","0.0",,,,,,,
"US1NJPS0012","LITTLE FALLS TWP 0.5 WNW, NJ US","2021-09",,,,"10","7",,"0",,,,,,,,"0.0","7.03",,,,"9.82","0.0",,,,,,,
"US1NJPS0012","LITTLE FALLS TWP 0.5 WNW, NJ US","2021-10",,,,"9","9",,"0",,,,,,,,"0.0","3.92",,,,"8.14","0.0",,,,,,,
"US1NJPS0012","LITTLE FALLS TWP 0.5 WNW, NJ US","2021-11",,,,"10","4","0","0",,,,,,,"0","0.1","0.77",,,,"1.52","0.1",,,,,,,
"US1NJPS0012","LITTLE FALLS TWP 0.5 WNW, NJ US","2021-12",,,,"17","6","1","1",,,,,,,"1","1.0","0.21",,,,"1.31","1.0",,,,,,,
"US1NYNS0065","MASSAPEQUA 1.1 SE, NY US","2020-11",,,,"9","9",,,,,,,,,,,"0.81",,,,"3.72",,,,,,,,
"US1NYNS0065","MASSAPEQUA 1.1 SE, NY US","2021-01",,,,"6","4",,,,,,,,,,,"1.35",,,,"2.32",,,,,,,,
"US1NYNS0065","MASSAPEQUA 1.1 SE, NY US","2021-03",,,,"6","4",,,,,,,,,,,"0.90",,,,"2.91",,,,,,,,
"US1NYNS0065","MASSAPEQUA 1.1 SE, NY US","2021-05",,,,"10","7",,,,,,,,,,,"1.57",,,,"4.19",,,,,,,,
"US1NYNS0065","MASSAPEQUA 1.1 SE, NY US","2021-06",,,,"9","3",,,,,,,,,,,"0.55",,,,"0.99",,,,,,,,
"US1NYNS0065","MASSAPEQUA 1.1 SE, NY US","2021-07",,,,"13","8",,,,,,,,,,,"2.67",,,,"7.04",,,,,,,,
"US1NYNS0065","MASSAPEQUA 1.1 SE, NY US","2021-08",,,,"12","9",,,,,,,,,,,"2.85",,,,"8.77",,,,,,,,
"US1NYNS0065","MASSAPEQUA 1.1 SE, NY US","2021-09",,,,"9","7",,,,,,,,,,,"2.00",,,,"5.26",,,,,,,,
"US1NYNS0065","MASSAPEQUA 1.1 SE, NY US","2021-10",,,,,,,,,,,,,,,,,,,,"4.64",,,,,,,,
"US1NYNS0065","MASSAPEQUA 1.1 SE, NY US","2021-11",,,,"12","5",,,,,,,,,,,"0.38",,,,"1.12",,,,,,,,
"US1NYRC0001","STATEN ISLAND 4.5 SSE, NY US","2020-01",,,,"6","2",,,,,,,,,,,"0.85",,,,"1.31",,,,,,,,
"US1NYRC0001","STATEN ISLAND 4.5 SSE, NY US","2020-02",,,,"13","8",,,,,,,,,,,"0.52",,,,"2.51",,,,,,,,
"US1NYRC0001","STATEN ISLAND 4.5 SSE, NY US","2020-03",,,,"12","7",,,,,,,,,,,"1.29",,,,"2.99",,,,,,,,
