"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"US1NJBG0043","40.90001","-74.06641","24.7","2022-05",,,,"13","10",,,,,,,,,,,"1.52",,,,"5.94",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2022-06",,,,"11","6",,,,,,,,,,,"1.78",,,,"3.53",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2022-07",,,,"4","2",,"0",,,,,,,,"0.0","0.40",,,,"0.79","0.0",,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2022-08",,,,"6","3",,,,,,,,,,,"1.11",,,,"2.03",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2022-09",,,,"8","8",,,,,,,,,,,"0.93",,,,"3.08",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2022-10",,,,"10","7",,,,,,,,,,,"2.39",,,,"5.08",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2022-11",,,,"10","7",,,,,,,,,,,"0.93",,,,"3.78",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2022-12",,,,"12","8",,,,,,,,,,,"2.04",,,,"5.22",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2023-01",,,,"11","7",,,,,,,,,,,"1.12",,,,"4.64",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2023-02",,,,"9","4",,,,,,,,,,,"0.62",,,,"1.65",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2023-03",,,,"13","7",,,,,,,,,,,"1.25",,,,"3.53",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2023-04",,,,"8","5",,,,,,,,,,,"2.13",,,,"5.49",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2023-05",,,,"8","6",,,,,,,,,,,"1.63",,,,"2.78",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2023-06",,,,"12","10",,,,,,,,,,,"1.12",,,,"3.16",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2023-07",,,,"13","10",,,,,,,,,,,"0.98",,,,"4.93",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2023-09",,,,"11","8",,,,,,,,,,,"1.94",,,,"8.94",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2023-10",,,,"10","8",,,,,,,,,,,"1.44",,,,"5.27",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2023-11",,,,"7","2",,,,,,,,,,,"1.72",,,,"2.77",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2023-12",,,,"9","5",,,,,,,,,,,"2.96",,,,"7.70",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2024-01",,,,"13","9",,,,,,,,,,,"2.06",,,,"6.37",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2024-02",,,,"9","6",,,,,,,,,,,"0.66",,,,"2.07",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2024-03",,,,"14","10",,,,,,,,,,,"2.99",,,,"8.55",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2024-05",,,,"14","11",,,,,,,,,,,"1.30",,,,"4.97",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2024-06",,,,"7","5",,,,,,,,,,,"0.99",,,,"3.59",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2024-07",,,,"7","4",,,,,,,,,,,"0.84",,,,"2.25",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2024-09",,,,"9","2",,,,,,,,,,,"0.58",,,,"1.44",,,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2024-10",,,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,"0.00","0.0",,,,,,,
"US1NJBG0043","40.90001","-74.06641","24.7","2024-11",,,,"5","4",,,,,,,,,,,"1.17",,,,"3.35",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2022-01",,,,"11","7",,,,,,,,,,,"1.40",,,,"3.29",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2022-02",,,,"8","7",,,,,,,,,,,"0.88",,,,"3.91",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2022-04",,,,"12","8",,,,,,,,,,,"3.71",,,,"7.20",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2022-05",,,,"16","10",,,,,,,,,,,"0.94",,,,"4.30",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2022-06",,,,"11","9",,,,,,,,,,,"1.14",,,,"4.02",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2022-07",,,,"5","1",,,,,,,,,,,"2.75",,,,"2.91",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2022-08",,,,"6","4",,,,,,,,,,,"0.44",,,,"1.24",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2022-09",,,,"8","7",,,,,,,,,,,"2.02",,,,"5.47",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2022-10",,,,"10","7",,,,,,,,,,,"2.36",,,,"5.57",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2022-11",,,,"8","6",,,,,,,,,,,"1.54",,,,"3.42",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2022-12",,,,"7","7",,,,,,,,,,,"0.95",,,,"6.03",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2023-01",,,,"9","8",,,,,,,,,,,"1.95",,,,"5.35",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2023-02",,,,"8","3",,,,,,,,,,,"0.33",,,,"0.93",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2023-03",,,,"11","8",,,,,,,,,,,"1.14",,,,"4.17",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2023-04",,,,"9","4",,,,,,,,,,,"1.98",,,,"4.65",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2023-05",,,,"5","3",,,,,,,,,,,"1.88",,,,"3.99",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2023-06",,,,"8","5",,,,,,,,,,,"0.22",,,,"0.98",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2023-07",,,,"12","5",,,,,,,,,,,"1.04",,,,"2.80",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2023-08",,,,"10","9",,,,,,,,,,,"1.43",,,,"5.47",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2023-09",,,,"10","10",,,,,,,,,,,"4.84",,,,"11.56",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2023-10",,,,"8","7",,,,,,,,,,,"1.04",,,,"4.08",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2023-11",,,,"4","4",,,,,,,,,,,"2.18",,,,"3.22",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2023-12",,,,"6","6",,,,,,,,,,,"2.19",,,,"7.26",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2024-01",,,,"13","8",,,,,,,,,,,"1.65",,,,"6.57",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2024-02",,,,"10","6",,,,,,,,,,,"0.70",,,,"2.28",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2024-03",,,,"10","9",,,,,,,,,,,"3.14",,,,"9.76",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2024-04",,,,"13","7",,,,,,,,,,,"2.09",,,,"5.04",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2024-05",,,,"10","6",,,,,,,,,,,"1.73",,,,"5.31",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2024-07",,,,,,,,,,,,,,,,,,,,"3.88",,,,,,,,
"USC00066655","41.0825","-73.6386","91.4","2024-09",,,,"5","3",,,,,,,,,,,"0.25",,,,"0.74",,,,,,,,
"USW00094745","41.06236","-73.70454","112.9","2022-01","9.4","0","0","10","6",,,"0","29","13","0","0","3",,,"1.24","53","2809","1194","2.61",,"26.5","34.5","18.5","330","90","36.9","49"
"USW00094745","41.06236","-73.70454","112.9","2022-02","8.7","0","0","9","6",,,"0","25","5","0","0","11",,,"0.53","67","3697","888","2.58",,"33.3","42.7","23.8","290","290","42.9","56"
"USW00094745","41.06236","-73.70454","112.9","2022-03","9.6","0","0","12","8",,,"0","15","1","2","0","15",,,"0.59","72","4411","714","2.09",,"41.2","50.1","32.3","270","260","40.0","63"
"USW00094745","41.06236","-73.70454","112.9","2022-04","9.8","0","0","13","10",,,"0","1","0","3","0","32",,,"3.04","74","4851","440","5.91",,"49.8","58.7","40.9","330","80","32.0","53"
"USW00094745","41.06236","-73.70454","112.9","2022-05","6.9","57","57","14","10",,,"0","0","0","21","2","39",,,"0.69","92","4990","139","3.40",,"62.3","71.6","53.1","300","230","25.1","35"
"USW00094745","41.06236","-73.70454","112.9","2022-06","6.7","174","117","14","10",,,"0","0","0","28","0","48",,,"0.91","88","5007","16","3.72",,"68.3","77.9","58.8","310","310","29.1","37"
"USW00094745","41.06236","-73.70454","112.9","2022-07","5.6","541","366","4","1",,,"0","0","0","31","8","58",,,"3.44","97","0","0","3.50",,"76.8","86.4","67.2","310","310","25.1","31"
"USW00094745","41.06236","-73.70454","112.9","2022-08","5.8","906","366","6","4",,,"0","0","0","31","8","58",,,"0.36","95","0","0","1.03",,"76.8","86.0","67.6","300","150","21.9","28"
"USW00094745","41.06236","-73.70454","112.9","2022-09","6.3","1014","108","8","7",,,"0","0","0","24","0","47",,,"2.20","88","59","59","4.46",,"66.6","75.3","57.9","300","290","25.9","35"
"USW00094745","41.06236","-73.70454","112.9","2022-10","6.7","1014","0","7","4",,,"0","0","0","6","0","34",,,"0.85","75","381","322","1.65",,"54.6","63.6","45.7","330","30","23.9","31"
"USW00094745","41.06236","-73.70454","112.9","2022-11","8.1","1019","4","9","6",,,"0","10","0","5","0","21",,,"1.36","75","886","505","3.37",,"47.6","56.5","38.6","180","180","32.0","47"
"USW00094745","41.06236","-73.70454","112.9","2022-12","9.4","1019","0","9","8",,,"0","24","4","0","0","5",,,"0.73","59","1815","929","3.83",,"35.0","42.5","27.6","130","140","36.9","52"
"USW00094745","41.06236","-73.70454","112.9","2023-01","8.5","0","0","12","8",,,"0","14","0","0","0","26",,,"1.60","65","2591","775","4.46",,"40.0","46.4","33.6","330","340","31.1","43"
"USW00094745","41.06236","-73.70454","112.9","2023-02","8.5","0","0","7","4",,,"0","20","3","0","0","1",,,"0.22","67","3389","798","0.86",,"36.5","45.6","27.4","300","300","42.9","53"
"USW00094745","41.06236","-73.70454","112.9","2023-03","10.7","0","0","11","9",,,"0","15","0","0","0","25",,,"0.88","62","4124","735","3.08",,"41.3","49.3","33.3","300","90","35.1","47"
"USW00094745","41.06236","-73.70454","112.9","2023-04","8.1","20","20","11","6",,,"0","3","0","8","0","28",,,"2.00","89","4487","363","6.78",,"53.6","63.7","43.4","320","300","35.1","46"
"USW00094745","41.06236","-73.70454","112.9","2023-05","7.2","31","11","7","2",,,"0","0","0","18","0","39",,,"1.48","85","4691","204","1.88",,"58.8","70.0","47.6","290","80","28.0","41"
"USW00094745","41.06236","-73.70454","112.9","2023-06","6.7","129","98","5","3",,,"0","0","0","26","0","44",,,"0.24","89","4731","40","0.58",,"66.9","76.7","57.1","330","320","38.0","49"
"USW00094745","41.06236","-73.70454","112.9","2023-07","5.4","466","337","12","10",,,"0","0","0","30","4","59",,,"1.84","92","0","0","6.06",,"76.2","85.3","67.1","280","290","35.1","47"
"USW00094745","41.06236","-73.70454","112.9","2023-08","6.5","669","203","13","11",,,"0","0","0","30","0","57",,,"1.63","86","0","0","6.41",,"71.8","79.3","64.2","290","290","25.1","34"
"USW00094745","41.06236","-73.70454","112.9","2023-09","7.2","805","136","13","11",,,"0","0","0","21","3","45",,,"4.10","93","74","74","10.45",,"67.1","74.9","59.3","310","310","23.9","33"
"USW00094745","41.06236","-73.70454","112.9","2023-10","6.5","823","18","7","7",,,"0","0","0","9","0","40",,,"1.37","82","312","238","3.93",,"57.9","66.2","49.6","310","320","29.1","39"
"USW00094745","41.06236","-73.70454","112.9","2023-11","7.2","823","0","7","4",,,"0","12","0","0","0","24",,,"1.42","64","978","666","2.71",,"42.8","51.5","34.1","300","280","28.0","36"
"USW00094745","41.06236","-73.70454","112.9","2023-12","7.2","823","0","9","8",,,"0","11","0","0","0","20",,,"2.64","63","1730","752","6.98",,"40.7","47.4","34.1","140","120","38.0","54"
"USW00094745","41.06236","-73.70454","112.9","2024-01","8.5","0","0","12","8",,,"0","21","7","0","0","15",,,"1.95","59","2700","969","5.64",,"33.7","39.6","27.9","150","160","32.0","53"
"USW00094745","41.06236","-73.70454","112.9","2024-02","8.5","0","0","9","4",,,"0","23","0","0","0","17",,,"0.60","58","3557","858","1.63",,"35.4","43.1","27.8","310","320","40.0","57"
"USW00094745","41.06236","-73.70454","112.9","2024-03","10.5","0","0","10","7",,,"0","8","0","2","0","24",,,"3.00","71","4195","637","8.44",,"44.4","52.6","36.3","310","290","36.9","59"
"USW00094745","41.06236","-73.70454","112.9","2024-04","8.9","4","4","16","7",,,"0","0","0","4","0","33",,,"1.30","82","4628","433","3.87",,"50.7","59.7","41.7","320","70","36.9","57"
"USW00094745","41.06236","-73.70454","112.9","2024-05","6.3","50","46","14","8",,,"0","0","0","21","0","42",,,"1.59","84","4758","130","4.67",,"62.3","71.3","53.4","320","270","25.9","49"
"USW00094745","41.06236","-73.70454","112.9","2024-06","6.7","258","208","10","5",,,"0","0","0","30","4","53",,,"1.24","93","4759","1","3.38",,"71.9","82.2","61.6","310","300","29.1","42"
"USW00094745","41.06236","-73.70454","112.9","2024-07","5.8","619","361","10","5",,,"0","0","0","31","4","57",,,"1.53","93","0","0","3.30",,"76.6","85.5","67.8","330","340","28.0","37"
"USW00094745","41.06236","-73.70454","112.9","2024-08","6.3","869","250","13","10",,,"0","0","0","30","5","53",,,"3.02","93","3","3","8.49",,"73.0","81.4","64.5","310","290","35.1","54"
"USW00094745","41.06236","-73.70454","112.9","2024-09","5.8","925","56","7","3",,,"0","0","0","25","0","49",,,"0.35","84","35","32","0.80",,"65.8","74.4","57.2","300","70","25.9","38"
"USW00094745","41.06236","-73.70454","112.9","2024-10","6.9","929","4","2","0",,,"0","0","0","13","0","38",,,"0.04","81","271","236","0.07",,"57.5","68.4","46.7","300","310","31.1","44"
"USW00094745","41.06236","-73.70454","112.9","2024-11","9.2","937","8","7","6",,,"0","4","0","4","0","28",,,"1.26","79","782","511","3.13",,"48.2","56.8","39.7","290","310","33.1","48"
"US1NJMD0104","40.504313","-74.423443","22.3","2022-10",,,,"12","9",,,,,,,,,,,"1.85",,,,"6.07",,,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2022-12",,,,"10","8",,,,,,,,,,,"1.15",,,,"4.19",,,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2023-01",,,,"13","8",,,,,,,,,,,"1.31",,,,"4.83",,,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2023-02",,,,"8","6",,,,,,,,,,,"0.74",,,,"1.60",,,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2023-03",,,,"13","6",,,,,,,,,,,"1.59",,,,"3.33",,,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2023-04",,,,"11","5",,,,,,,,,,,"1.56",,,,"4.81",,,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2023-05",,,,"7","2",,,,,,,,,,,"1.34",,,,"2.39",,,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2023-06",,,,"10","7",,,,,,,,,,,"1.05",,,,"3.72",,,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2023-07",,,,"17","10",,,,,,,,,,,"2.77",,,,"8.50",,,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2023-08",,,,"12","11",,,,,,,,,,,"1.05",,,,"5.23",,,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2023-09",,,,"16","12",,,,,,,,,,,"2.05",,,,"10.25",,,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2023-10",,,,"11","5",,,,,,,,,,,"0.78",,,,"2.59",,,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2023-11",,,,"4","2",,"0",,,,,,,,"0.0","1.55",,,,"2.44","0.0",,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2023-12",,,,"6","6",,,,,,,,,,,"3.35",,,,"8.13",,,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2024-01",,,,"12","8",,,,,,,,,,,"2.23",,,,"6.24",,,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2024-02",,,,"6","4",,,,,,,,,,,"0.20",,,,"1.89",,,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2024-03",,,,"12","10",,,,,,,,,,,"2.07",,,,"7.62",,,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2024-04",,,,"13","9",,,,,,,,,,,"1.52",,,,"5.09",,,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2024-05",,,,"17","12",,,,,,,,,,,"0.72",,,,"3.80",,,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2024-06",,,,"6","4",,,,,,,,,,,"0.93",,,,"1.94",,,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2024-07",,,,"14","7",,,,,,,,,,,"1.60",,,,"3.73",,,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2024-08",,,,"15","9",,,,,,,,,,,"2.46",,,,"7.00",,,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2024-09",,,,"7","3",,,,,,,,,,,"0.44",,,,"0.96",,,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2024-10",,,,"1","0",,"0",,,,,,,,"0.0","0.02",,,,"0.02","0.0",,,,,,,
"US1NJMD0104","40.504313","-74.423443","22.3","2024-11",,,,"7","7",,,,,,,,,,,"0.95",,,,"2.98",,,,,,,,
"US1NJMS0012","41.004374","-74.340025","110.6","2024-02",,,,"9","6",,,,,,,,,,,"0.92",,,,"2.33",,,,,,,,
"US1NJMS0012","41.004374","-74.340025","110.6","2024-03",,,,"12","9",,,,,,,,,,,"2.40",,,,"8.57",,,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2022-01",,,,"10","9","6","2",,,,,,,"5","5.0","2.00",,,,"5.21","10.7",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2022-02",,,,"11","9","5","2",,,,,,,"4","1.7","0.59",,,,"3.12","3.2",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2022-03",,,,"11","7","0","0",,,,,,,"0","0.1","0.82",,,,"2.88","0.1",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2022-04",,,,"12","8","0","0",,,,,,,"0","0.0","1.61",,,,"4.59","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2022-05",,,,"16","9","0","0",,,,,,,"0","0.0","1.57",,,,"5.83","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2022-06",,,,"11","6","0","0",,,,,,,"0","0.0","1.11",,,,"3.34","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2022-07",,,,"5","3","0","0",,,,,,,"0","0.0","0.25",,,,"0.55","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2022-08",,,,"9","6","0","0",,,,,,,"0","0.0","0.84",,,,"2.50","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2022-09",,,,"8","6","0","0",,,,,,,"0","0.0","0.59",,,,"2.53","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2022-10",,,,"14","9","0","0",,,,,,,"0","0.0","1.86",,,,"6.68","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2022-11",,,,"8","4","0","0",,,,,,,"0","0.0","0.82",,,,"2.63","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2022-12",,,,"9","8","0","0",,,,,,,"0","0.0","1.50",,,,"4.99","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2023-01",,,,"13","8","0","0",,,,,,,"0","0.0","1.20",,,,"4.50","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2023-02",,,,"8","7","0","1",,,,,,,"0","1.0","0.66",,,,"1.79","1.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2023-03",,,,"15","7","0","0",,,,,,,"0","0.0","1.27",,,,"3.43","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2023-04",,,,"10","5","0","0",,,,,,,"0","0.0","1.67",,,,"4.96","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2023-05",,,,"7","3","0","0",,,,,,,"0","0.0","1.93",,,,"2.87","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2023-06",,,,"9","7","0","0",,,,,,,"0","0.0","0.49",,,,"1.90","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2023-07",,,,"15","9","0","0",,,,,,,"0","0.0","2.32",,,,"7.24","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2023-08",,,,"13","11","0","0",,,,,,,"0","0.0","1.34",,,,"5.02","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2023-09",,,,"14","12","0","0",,,,,,,"0","0.0","1.92",,,,"10.43","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2023-10",,,,"11","6","0","0",,,,,,,"0","0.0","0.91",,,,"2.56","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2023-11",,,,"6","2","0","0",,,,,,,"0","0.0","1.35",,,,"1.81","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2023-12",,,,"11","8","0","0",,,,,,,"0","0.0","2.89",,,,"8.35","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2024-01",,,,"17","11","8","2",,,,,,,"4","2.0","2.37",,,,"6.89","4.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2024-02",,,,"10","7","1","2",,,,,,,"10","10.0","0.38",,,,"1.83","11.8",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2024-03",,,,"13","9","0","0",,,,,,,"0","0.0","2.43",,,,"8.63","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2024-04",,,,"14","8","0","0",,,,,,,"0","0.0","1.66",,,,"4.92","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2024-05",,,,"16","12","0","0",,,,,,,"0","0.0","0.47",,,,"3.46","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2024-06",,,,"6","5","0","0",,,,,,,"0","0.0","0.59",,,,"1.90","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2024-07",,,,"14","7","0","0",,,,,,,"0","0.0","1.21",,,,"5.39","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2024-08",,,,"17","10","0","0",,,,,,,"0","0.0","2.56",,,,"7.24","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2024-09",,,,"7","2","0","0",,,,,,,"0","0.0","0.74",,,,"1.15","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2024-10",,,,"0","0","0","0",,,,,,,"0","0.0","0.00",,,,"0.00","0.0",,,,,,,
"US1NJMD0062","40.45623","-74.241325","7.6","2024-11",,,,"7","6","0","0",,,,,,,"0","0.0","0.94",,,,"3.06","0.0",,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2022-02",,,,"7","5",,,,,,,,,,,"1.08",,,,"4.01",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2022-04",,,,"14","10",,,,,,,,,,,"3.76",,,,"7.30",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2022-05",,,,"17","9",,,,,,,,,,,"1.73",,,,"6.53",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2022-06",,,,"10","6",,,,,,,,,,,"1.03",,,,"3.57",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2022-07",,,,"8","2",,,,,,,,,,,"2.29",,,,"2.93",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2022-08",,,,"7","3",,,,,,,,,,,"1.26",,,,"1.99",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2022-09",,,,"11","7",,,,,,,,,,,"1.01",,,,"3.75",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2022-10",,,,"14","9",,,,,,,,,,,"2.09",,,,"5.34",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2022-11",,,,"10","5",,,,,,,,,,,"1.66",,,,"3.54",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2022-12",,,,"10","8",,,,,,,,,,,"1.36",,,,"5.96",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2023-01",,,,"12","9",,,,,,,,,,,"1.91",,,,"5.30",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2023-02",,,,"9","4",,,,,,,,,,,"0.59",,,,"1.35",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2023-03",,,,"16","6",,,,,,,,,,,"1.24",,,,"3.23",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2023-04",,,,"11","6",,,,,,,,,,,"1.67",,,,"4.99",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2023-05",,,,"10","4",,,,,,,,,,,"2.26",,,,"3.54",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2023-06",,,,"10","8",,,,,,,,,,,"3.65",,,,"7.60",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2023-07",,,,"15","10",,,,,,,,,,,"2.63",,,,"8.37",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2023-08",,,,"10","9",,,,,,,,,,,"1.60",,,,"5.43",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2023-09",,,,"14","12",,,,,,,,,,,"1.04",,,,"6.87",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2023-10",,,,"10","6",,,,,,,,,,,"1.01",,,,"3.84",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2023-11",,,,"7","3",,,,,,,,,,,"2.09",,,,"3.81",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2023-12",,,,"12","8",,,,,,,,,,,"3.46",,,,"10.44",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2024-01",,,,"13","8",,,,,,,,,,,"3.08",,,,"7.54",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2024-03",,,,"13","7",,,,,,,,,,,"2.73",,,,"8.57",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2024-04",,,,"14","4",,,,,,,,,,,"1.71",,,,"4.95",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2024-05",,,,"19","12",,,,,,,,,,,"0.94",,,,"5.26",,,,,,,,
"US1NJMS0011","40.909623","-74.414145","188.7","2024-06",,,,"6","6",,,,,,,,,,,"0.53",,,,"1.83",,,,,,,,
